id,brand,category,rating,number_of_reviews,love,price,value_price,exclusive
2028462,philosophy,Lip Balms & Treatments,3.5,23,2800,23,23,0
2028470,philosophy,Moisturizers,4.5,473,14000,25,25,0
2028546,Dr. Dennis Gross Skincare,Eye Creams & Treatments,3.5,116,9700,48,48,0
2028587,Dr. Dennis Gross Skincare,Moisturizers,4.5,104,6200,68,68,0
2028629,FOREO,Facial Cleansing Brushes,3,174,5900,89,89,0
2028660,FOREO,Teeth Whitening,2.5,14,1600,169,169,0
2028710,FOREO,Teeth Whitening,2,4,726,189,189,0
2028843,Smashbox,Eye Palettes,4.5,196,28200,22,22,0
2029254,Laura Mercier,Lipstick,4.5,1000,31400,30,30,0
2029270,SEPHORA COLLECTION,Face Brushes,3.5,10,2000,24,24,1
2029353,IT Cosmetics,Concealer,4,392,39800,32,32,0
2029429,IT Cosmetics,Moisturizers,3.5,31,2600,17,17,0
2029437,IT Cosmetics,Face Wash & Cleansers,4.5,312,17300,28,28,0
2029445,NAILS INC.,Nail,4,47,8500,15,30,0
2029452,NAILS INC.,Nail,5,24,7500,15,30,0
2029775,Hourglass,Eyebrow,4.5,302,3200,28,28,0
2029817,Hourglass,Eyebrow,4.5,814,24500,28,28,0
2029924,Too Faced,Bronzer,4.5,128,12600,30,30,0
2030088,Too Faced,Makeup,4.5,24,0,16,16,0
2030104,Benefit Cosmetics,Face Primer,4,104,11900,32,32,0
2030252,Fresh,Face Masks,4.5,394,25300,62,62,0
2030260,Moroccanoil,Shampoo,4.5,26,5300,26,26,0
2030310,Moroccanoil,Shampoo,3.5,45,6500,24,24,0
2030328,Moroccanoil,Conditioner,4.5,25,5300,24,24,0
2030336,Moroccanoil,Shampoo,3.5,74,8000,24,24,0
2030344,Moroccanoil,Conditioner,4,47,7600,24,24,0
2030351,Moroccanoil,Shampoo,4.5,912,12600,24,24,0
2030369,Moroccanoil,Conditioner,4.5,763,10100,24,24,0
2030377,Moroccanoil,Shampoo,4,14,2200,26,26,0
2030393,Moroccanoil,Hair Masks,4.5,94,17400,42,42,0
2030419,Moroccanoil,Hair Masks,4.5,8,1800,38,38,0
2030427,Moroccanoil,Hair Styling Products,3.5,21,2400,28,28,0
2030435,Moroccanoil,Leave-In Conditioner,4,32,7600,34,34,0
2030443,Moroccanoil,Scalp & Hair Treatments,4,20,5400,38,38,0
2030450,Moroccanoil,Scalp & Hair Treatments,3.5,10,2500,38,38,0
2030476,Caudalie,Moisturizers,4.5,56,3600,140,140,0
2030484,Caudalie,Eye Creams & Treatments,3.5,132,5900,99,99,0
2030492,Caudalie,Moisturizers,4.5,39,3000,140,140,0
2030500,Caudalie,Face Oils,4.5,37,3600,89,89,0
2030518,Moroccanoil,Hair Styling Products,4,23,3400,28,28,0
2030526,Moroccanoil,Hair Oil,4,40,8900,28,28,0
2030534,Moroccanoil,Hair Spray,4.5,20,4400,24,24,0
2030542,Moroccanoil,Hair Spray,4,86,9400,24,24,0
2030559,Moroccanoil,Hair Styling Products,4,39,10600,28,28,0
2030567,Moroccanoil,Hair Styling Products,4,29,5100,28,28,0
2030575,Moroccanoil,Hair Styling Products,4,36,4900,34,34,0
2030583,Moroccanoil,Hair Styling Products,4.5,4,714,28,28,0
2030591,Moroccanoil,Hair Styling Products,4,18,2100,28,28,0
2030609,Moroccanoil,Hair Styling Products,4.5,7,1900,28,28,0
2030617,Moroccanoil,Hair Brushes & Combs,4.5,5,1600,84,84,0
2030625,Moroccanoil,Hair Brushes & Combs,3.5,6,2000,72,72,0
2030641,Moroccanoil,Hair Brushes & Combs,3,17,2400,28,28,0
2030658,Briogeo,Hair Masks,4,261,24900,28,28,0
2030666,Briogeo,Shampoo,3.5,240,26200,36,36,0
2030682,IGK,Hair Styling Products,3.5,65,6800,32,32,0
2030690,IGK,Dry Shampoo,4.5,604,23300,27,27,0
2030708,IGK,Hair,4,134,7900,14,14,0
2030716,IGK,Dry Shampoo,3,78,3100,27,27,0
2030740,IGK,Leave-In Conditioner,4,134,11400,28,28,0
2030781,OUAI,Hair Styling Products,4,130,13400,26,26,0
2030815,OUAI,Hair Styling Products,4,46,4900,28,28,0
2030823,OUAI,Hair Styling Products,4,188,13800,28,28,0
2031011,NARS,Foundation,3.5,3000,169800,49,49,0
2031227,KENZOKI,Moisturizers,1,1,182,45,45,0
2031268,Urban Decay,Setting Spray & Powder,4.5,145,12700,34,34,0
2031326,Drybar,Hair Styling Products,3.5,94,3700,26,26,0
2031334,Drybar,Hair Brushes & Combs,5,25,6400,18,18,0
2031367,The Ordinary,Face Serums,4,859,144900,14.8,14.8,0
2031375,The Ordinary,Face Serums,4,1000,192300,6.8,6.8,0
2031383,The Ordinary,Face Serums,4.5,508,104300,9.8,9.8,0
2031391,The Ordinary,Face Serums,4,1000,225500,5.9,5.9,0
2031409,The Ordinary,Face Serums,4,930,108300,6.7,6.7,0
2031417,The Ordinary,Face Oils,4.5,773,115800,9.8,9.8,0
2031433,The Ordinary,Face Serums,4.5,546,129300,6.8,6.8,0
2031441,The Ordinary,Face Serums,4,240,59800,8.9,8.9,0
2031458,The Ordinary,Face Serums,4,346,55500,7.9,7.9,0
2031466,The Ordinary,Face Serums,4,534,63700,5.8,5.8,0
2031474,The Ordinary,Face Serums,4,203,36100,6.8,6.8,0
2031482,The Ordinary,Face Primer,4,576,46500,4.9,4.9,0
2031508,The Ordinary,Toners,4.5,1000,196900,8.7,8.7,0
2031516,The Ordinary,Face Serums,4.5,148,40200,11.5,11.5,0
2031524,The Ordinary,Face Serums,4,83,33700,17.8,17.8,0
2031565,beautyblender,Sponges & Applicators,4,28,8400,16,16,1
2031599,Verb,Hair Styling Products,4.5,54,7000,18,18,0
2031615,Benefit Cosmetics,Makeup,4,112,10800,13,13,0
2031631,Benefit Cosmetics,Makeup,4,152,21400,14,14,0
2031649,Benefit Cosmetics,Mascara,4,4000,54800,25,25,0
2031706,Benefit Cosmetics,Makeup,4,115,15900,17,17,0
2031714,Benefit Cosmetics,Blush,4,66,8500,30,30,0
2031730,Benefit Cosmetics,Eyebrow,4.5,20,7100,34,65,1
2031755,Benefit Cosmetics,Blush,4,80,5200,17,17,0
2031813,Benefit Cosmetics,Makeup,4,313,19400,13,13,0
2031821,Yves Saint Laurent,Body Mist & Hair Mist,4.5,30,11600,39,39,0
2031987,Moon Juice,Beauty Supplements,4.5,6,0,35,35,0
2032043,Estée Lauder,Face Serums,4,11,3300,78,78,0
2032050,Estée Lauder,Face Serums,4,7,1400,56,56,0
2032068,Estée Lauder,Eye Creams & Treatments,4,7,1200,40,40,0
2032076,Volition Beauty,Face Sunscreen,4.5,263,16700,35,35,1
2032084,Clarins,Face Masks,4,12,1800,34,34,0
2032092,Clarins,Face Masks,4,9,940,34,34,0
2032100,Clarins,Face Masks,4.5,6,1300,34,34,0
2032134,Kiehl's Since 1851,Body Wash & Shower Gel,3.5,21,4200,30,30,0
2032142,Kiehl's Since 1851,Body Lotions & Body Oils,4.5,79,13300,35,35,0
2032159,Kiehl's Since 1851,no category,4.5,2,0,18,18,0
2032167,Kiehl's Since 1851,no category,5,1,0,13,13,0
2032423,Viktor&Rolf,Lotions & Oils,5,6,2400,60,60,0
2032506,Yves Saint Laurent,Cologne,5,1,187,55,55,0
2032514,Yves Saint Laurent,Cologne,4.5,101,1100,74,74,0
2032589,Ralph Lauren,Cologne,5,5,531,70,70,0
2032738,MILK MAKEUP,Makeup,3,58,2100,18,18,0
2032753,MILK MAKEUP,Highlighter,4,624,81900,15,15,0
2032753,MILK MAKEUP,Makeup,4,336,41200,15,15,0
2032761,The Ordinary,Face Serums,4.5,175,60900,29,32.4,1
2032845,Bobbi Brown,Foundation,4,824,45100,47,47,0
2033181,BERDOUES,Perfume,4.5,3,651,88,88,0
2033199,BERDOUES,Perfume,4.5,29,1900,88,88,0
2033215,BERDOUES,Perfume,4,3,875,25,25,1
2033223,BERDOUES,Rollerballs & Travel Size,5,7,847,25,25,1
2033256,Bumble and bumble,Scalp & Hair Treatments,3.5,74,10400,34,34,0
2033314,Jo Malone London,Lotions & Oils,4,6,780,84,84,0
2033454,MAKE UP FOR EVER,Eyeshadow,4.5,738,174200,17,17,1
2034668,MAKE UP FOR EVER,Eye Primer,4,46,3200,23,23,1
2034734,MAKE UP FOR EVER,Highlighter,4.5,52,5400,29,29,1
2034775,MAKE UP FOR EVER,Color Correct,4,27,6200,42,42,1
2034833,MAKE UP FOR EVER,Eye Brushes,5,4,3100,29,29,1
2034874,Natasha Denona,Eyeshadow,3.5,91,24400,28,28,0
2034908,Natasha Denona,Cheek Palettes,4.5,227,24900,89,89,0
2034932,amika,Hair Styling Products,4.5,24,7300,25,25,0
2034940,amika,Hair Styling Products,4,157,15000,25,25,0
2034957,amika,Conditioner,4.5,180,21800,24,24,0
2034965,amika,Shampoo,4.5,389,30800,20,20,0
2034981,amika,Hair Spray,4,65,6500,25,25,0
2034999,amika,Hair Oil,4.5,20,4600,28,28,0
2035020,amika,Conditioner,4,19,2100,16,16,1
2035038,amika,Shampoo,4,29,2600,16,16,1
2035046,amika,Dry Shampoo,4.5,1000,40500,25,25,0
2035053,amika,Hair Styling Products,4.5,35,4500,25,25,0
2035061,amika,Conditioner,4.5,63,7900,25,25,0
2035079,amika,Hair Masks,4.5,1000,48900,28,28,0
2035087,amika,Hair Masks,4.5,90,13100,38,38,0
2035095,amika,Conditioner,4,21,3500,22,22,0
2035103,amika,Shampoo,3.5,46,3900,18,18,1
2035111,amika,Hair Styling Products,4,41,6600,25,25,0
2035129,amika,Hair Primers,4.5,275,20900,25,25,0
2035137,amika,Hair Styling Products,4,681,18100,25,25,0
2035145,amika,Conditioner,4,22,3000,16,16,0
2035152,amika,Shampoo,4,27,4100,16,16,0
2035160,amika,Conditioner,3.5,28,4200,20,20,0
2035178,amika,Shampoo,4,42,4600,20,20,0
2035848,Marc Jacobs Beauty,Foundation,4,2000,52200,46,46,0
2035988,Marc Jacobs Beauty,Face Brushes,4.5,26,3700,38,38,0
2036044,Marc Jacobs Beauty,Lipstick,4.5,1000,127000,32,32,0
2036069,Marc Jacobs Beauty,Lip Liner,4.5,934,47500,26,26,0
2036408,Anastasia Beverly Hills,Lipstick,4,4000,549000,20,20,0
2036481,Anastasia Beverly Hills,Eye Palettes,4.5,2000,266800,42,42,0
2036747,DOLCE&GABBANA,Cologne,4.5,9,871,88,88,0
2036770,CLEAN RESERVE,Perfume,4.5,135,5400,98,98,1
2036788,CLEAN RESERVE,Rollerballs & Travel Size,4.5,58,4700,28,28,1
2036960,Marc Jacobs Fragrances,Perfume,4.5,248,15300,106,106,0
2036986,Marc Jacobs Fragrances,Rollerballs & Travel Size,4.5,75,6900,30,30,0
2037133,Dior,Foundation,4,473,27800,52,52,0
2037299,Montblanc,Cologne,5,6,650,78,78,0
2037406,Chloé,Rollerballs & Travel Size,5,84,8400,34,34,1
2037471,Chloé,Perfume,4,258,14300,132,132,0
2037547,BECCA,Lip Gloss,4.5,419,33400,25,25,1
2037554,BECCA,Setting Spray & Powder,4,1000,47400,39,39,0
2037570,BECCA,Eye Primer,4,778,31800,32,32,0
2037588,BECCA,Setting Spray & Powder,4.5,488,16500,25,25,0
2037596,BECCA,Concealer,4,1000,94300,32,32,0
2037778,Urban Decay,Concealer,3.5,355,22500,29,29,0
2037935,Armani Beauty,Perfume,4.5,1000,10500,97,97,0
2037950,Yves Saint Laurent,Body Sprays & Deodorant,0,0,333,24,24,0
2037984,Miu Miu,Perfume,4,82,7800,107,107,0
2038008,Miu Miu,Rollerballs & Travel Size,4,19,3100,28,28,1
2038057,Biossance,Face Serums,4,464,24400,72,72,1
2038073,Dior,Lotions & Oils,3,7,1000,59,59,0
2038123,Dior,Cologne,4.5,79,9000,95,95,0
2038271,Prada,Perfume,3.5,87,5200,126,126,1
2038297,Prada,Rollerballs & Travel Size,4.5,15,2700,30,30,1
2038354,Paco Rabanne,Cologne,4.5,30,1300,92,92,0
2038370,Paco Rabanne,Cologne,5,12,575,92,92,0
2038602,Yves Saint Laurent,Mascara,4.5,236,8300,29,29,0
2038636,PINROSE,Perfume,4.5,13,3200,48,48,1
2038644,PINROSE,Rollerballs & Travel Size,4.5,53,3600,27,27,1
2038651,PINROSE,Rollerballs & Travel Size,4.5,17,1200,27,27,1
2038669,PINROSE,Rollerballs & Travel Size,4,17,1700,27,27,1
2038701,Yves Saint Laurent,Tinted Moisturizer,4.5,548,33400,48,48,0
2038800,TOCCA,Perfume,4,51,2600,76,76,0
2038818,TOCCA,Rollerballs & Travel Size,4.5,25,1500,27,27,0
2038891,TOM FORD,Perfume,4,3,468,70,70,0
2038909,TOM FORD,Perfume,4.5,11,1900,49,49,1
2038917,TOM FORD,Perfume,4,25,3400,49,49,1
2038958,TOM FORD,Perfume,3.5,11,2000,240,240,0
2038982,TOM FORD,Perfume,4,6,974,49,49,0
2039006,philosophy,Perfume,4.5,130,6300,50,50,0
2039030,philosophy,Perfume,4,35,2200,50,50,0
2039121,AERIN,Perfume,4.5,39,4400,130,130,0
2039188,Commodity,Perfume,4,63,3500,26,26,1
2039188,Commodity,Rollerballs & Travel Size,4,37,3300,26,26,1
2039436,LXMI,Highlighter,4.5,10,1900,42,42,0
2039477,CLINIQUE,Mini Size,4.5,3000,4400,9.5,9.5,1
2039501,tarte,Makeup Palettes,4,199,23400,45,45,0
2039659,Armani Beauty,Value & Gift Sets,5,2,626,118,170,0
2039683,Ralph Lauren,Perfume,4,6,1200,98,98,0
2039758,Atelier Cologne,Bath & Shower,4.5,6,1500,25,25,0
2039782,ELLIS BROOKLYN,Perfume Gift Sets,4.5,14,3700,25,25,0
2039790,ELLIS BROOKLYN,Perfume,4.5,35,1800,100,100,0
2039824,NEST New York,Candles & Home Scents,4.5,2,858,42,42,0
2039857,NEST New York,Candles & Home Scents,4,6,1200,48,48,0
2039865,NEST New York,Perfume,4.5,66,4800,74,74,1
2039873,NEST New York,Rollerballs & Travel Size,4.5,53,2700,27,27,1
2039956,Givenchy,Perfume,5,4,457,235,235,0
2039998,Givenchy,Perfume,5,11,664,75,75,0
2040475,CHANEL,Perfume,4.5,115,17900,115,115,0
2040517,CHANEL,Lotions & Oils,5,2,3700,55,55,0
2040640,bareMinerals,Lipstick,4,218,20700,20,20,0
2040749,bareMinerals,Blush,4.5,138,17600,24,24,0
2040871,bareMinerals,Concealer,4.5,2000,21400,24,24,0
2040947,Clarisonic Skincare,Face Wash & Cleansers,3,19,1100,19,19,0
2040954,Clarisonic Skincare,Face Wash & Cleansers,4.5,17,1300,19,19,0
2040962,Clarisonic Skincare,Face Wash & Cleansers,4,20,1800,19,19,0
2041176,Bobbi Brown,Moisturizers,3.5,149,7700,69,69,0
2041192,Kiehl's Since 1851,Face Sunscreen,3.5,73,12200,61,61,0
2041325,Drybar,Curling Irons,4,248,6400,145,145,0
2041333,Drybar,Curling Irons,3.5,166,11400,145,145,0
2041341,Drybar,Hair Masks,4,54,4200,35,35,0
2041572,Touch In Sol,Eyeshadow,3.5,353,42900,25,25,1
2041747,NUDESTIX,Eyeliner,3.5,65,4300,26,26,0
2041788,NUDESTIX,Eye Sets,4,137,25100,25,78,1
2041887,Natasha Denona,Highlighter,4.5,113,14800,38,38,0
2041911,Natasha Denona,Eye Palettes,4.5,314,45500,25,25,0
2041929,Natasha Denona,Eye Palettes,4,361,46300,25,25,1
2041945,trèStiQue,Lip Balm & Treatment,3,96,6700,12,12,0
2041978,amika,Hair,4.5,2,0,12,12,0
2041986,amika,Hair,3.5,21,5000,12,12,0
2041994,amika,Hair,4.5,63,10300,10,10,0
2042000,amika,Hair,4,124,13100,12,12,0
2042018,amika,Hair,4.5,25,5600,14,14,0
2042026,amika,Hair,4.5,8,4800,10,10,0
2042034,amika,Value & Gift Sets,4.5,50,10700,29,52,1
2042042,KORA Organics,Highlighter,4,49,9800,28,28,0
2042083,GLAMGLOW,Value & Gift Sets,4,29,7500,19,19,1
2042091,Natasha Denona,Eye Palettes,4,365,26800,129,129,0
2042117,Smashbox,Makeup,4,139,14400,15,15,0
2042141,lilah b.,Highlighter,4.5,35,6500,60,60,0
2042794,Farmacy,Lip Balms & Treatments,4,530,32800,10,10,1
2042810,Supergoop!,For Body,3.5,21,2700,38,38,0
2042836,Supergoop!,Setting Spray & Powder,3.5,507,25200,30,30,0
2042984,Viktor&Rolf,Perfume,4.5,189,17700,120,120,0
2043362,Guerlain,Perfume,4.5,13,1700,130,130,0
2043370,Guerlain,Perfume,4,8,1000,130,130,0
2043529,MILK MAKEUP,Moisturizers,3,395,32100,15,15,0
2043552,HERMÈS,Perfume,4.5,8,941,96,96,0
2044006,Velour Lashes,False Eyelashes,4,233,30300,29,39,1
2044014,ELLIS BROOKLYN,Rollerballs & Travel Size,5,2,0,30,30,0
2044022,ELLIS BROOKLYN,Rollerballs & Travel Size,4.5,7,0,30,30,0
2044105,CLINIQUE,Skincare Sets,4.5,3,1900,14.5,14.5,0
2044113,CLINIQUE,Skincare Sets,4.5,2,1500,14.5,14.5,0
2044121,CLINIQUE,Skincare Sets,3,2,2600,14.5,14.5,0
2044147,HERMÈS,Bath & Shower,0,0,136,69,69,0
2044162,Shiseido,Moisturizers,4,44,4400,48,48,0
2044188,Shiseido,Face Sunscreen,4.5,82,8500,28,28,0
2044204,Shiseido,Blotting Papers,4,26,2400,20,20,0
2044212,Shiseido,Face Wipes,4,23,2400,20,20,0
2044253,Shiseido,Moisturizers,4.5,28,4300,48,48,0
2044329,Shiseido,Moisturizers,4,20,2400,48,48,0
2044352,Laura Mercier,Face Brushes,4.5,72,7100,26,26,0
2044477,Laura Mercier,Concealer,4.5,1000,64200,29,29,0
2044519,Viseart,Eye Palettes,4,85,20400,30,30,0
2044634,Yves Saint Laurent,Perfume,4.5,15,1900,87,87,0
2044683,Kopari,Value & Gift Sets,4.5,42,9800,42,50,1
2044691,OUAI,Leave-In Conditioner,4,649,30200,26,26,0
2044725,Acqua Di Parma,Perfume,4.5,6,306,120,120,0
2044816,Acqua Di Parma,Cologne,4.5,76,2700,66,66,0
2044915,Fresh,no category,4,4,0,25,25,0
2044949,Fresh,Mists & Essences,4.5,1000,50600,68,68,0
2045094,TOM FORD,Bath & Shower,0,0,277,53,53,0
2045110,SEPHORA COLLECTION,Mascara,2.5,123,995,12,12,1
2045201,Lancôme,Foundation,4.5,2000,25800,35,35,0
2045649,Lancôme,Lip Plumper,4,32,4500,26,26,0
2045698,Lancôme,Lip Gloss,4.5,27,9500,26,26,0
2045730,T3,Hair Dryers,4,5,1800,30,30,0
2045748,T3,Curling Irons,4.5,29,6300,160,160,0
2045755,T3,Curling Irons,3.5,42,8300,160,160,0
2045763,T3,Curling Irons,3.5,32,8000,325,355,0
2045904,SEPHORA COLLECTION,Eye Sets,4.5,26,8300,20,20,1
2045912,SEPHORA COLLECTION,Makeup & Travel Cases,4,103,8600,8,8,1
2045920,SEPHORA COLLECTION,Spa Tools,4.5,170,19200,9,9,1
2046118,SEPHORA COLLECTION,Lid Shadow Brush,5,20,4600,20,20,1
2046191,Violet Voss,Eye Palettes,4.5,258,38800,45,45,1
2046381,Dermalogica,Moisturizers,4,29,3000,50,50,0
2046597,Farmacy,Face Wash & Cleansers,4,592,31200,28,28,1
2046605,Farmacy,Face Masks,4.5,308,26500,38,38,1
2046613,Farmacy,Value & Gift Sets,4.5,130,35900,45,45,1
2046621,REN Clean Skincare,Holistic Wellness,4.5,88,10000,25,25,0
2046639,REN Clean Skincare,Toners,4,636,41300,38,38,0
2046647,REN Clean Skincare,Body Lotions & Body Oils,4,82,13200,42,42,0
2046654,boscia,Blemish & Acne Treatments,4,20,4300,28,28,0
2047421,SK-II,Eye Creams & Treatments,3,6,995,195,195,0
2047439,SK-II,Mists & Essences,4.5,10,2400,305,305,0
2047553,Lancôme,Value & Gift Sets,4,21,8800,20,20,0
2047561,Urban Decay,Eye Palettes,4.5,206,53600,29,29,0
2047629,Maison Margiela,Rollerballs & Travel Size,4.5,27,0,30,30,1
2047660,The 7 Virtues,Rollerballs & Travel Size,4.5,114,8500,29,29,1
2047678,The 7 Virtues,Rollerballs & Travel Size,4,34,2200,29,29,1
2047686,The 7 Virtues,Rollerballs & Travel Size,4,30,1500,29,29,1
2047694,The 7 Virtues,Rollerballs & Travel Size,4.5,28,1900,29,29,1
2047702,The 7 Virtues,Rollerballs & Travel Size,4.5,15,1400,29,29,1
2047710,The 7 Virtues,Rollerballs & Travel Size,4.5,16,2000,29,29,1
2047728,The 7 Virtues,Rollerballs & Travel Size,4,25,2300,29,29,1
2047736,The 7 Virtues,Perfume Gift Sets,4.5,139,9100,29,29,1
2047744,The 7 Virtues,Perfume,4.5,44,1900,79,79,1
2047751,The 7 Virtues,Perfume,5,31,1700,79,79,1
2047769,The 7 Virtues,Perfume,5,22,955,79,79,1
2047777,The 7 Virtues,Perfume,4.5,34,1500,79,79,1
2047785,The 7 Virtues,Perfume,5,29,1300,79,79,1
2047793,The 7 Virtues,Perfume,4.5,38,1800,79,79,1
2047801,The 7 Virtues,Perfume,4.5,213,8400,79,79,1
2047991,LANCER Skincare,Value & Gift Sets,0,0,668,150,182,0
2048437,philosophy,Lotions & Oils,4.5,12,1200,40,40,0
2048460,philosophy,Lotions & Oils,4.5,8,1200,40,40,0
2048585,Clarins,Night Creams,4.5,5,2500,93,93,0
2048643,Atelier Cologne,Candles & Home Scents,5,1,260,75,75,0
2048817,Josie Maran,Eyebrow,4,47,2300,24,24,1
2048825,LANEIGE,Eye Masks,4,272,43300,34,34,1
2048841,Saturday Skin,Face Wash & Cleansers,4.5,1000,11700,26,26,1
2048858,SEPHORA COLLECTION,Face Masks,4.5,191,16200,6,6,1
2048932,La Mer,Face Wash & Cleansers,3.5,14,1000,25,25,0
2048940,La Mer,Mini Size,4.5,9,3000,75,75,0
2048957,La Mer,Mini Size,4,6,3600,110,110,0
2049237,BVLGARI,Perfume,3.5,21,1700,86,86,0
2049286,Glow Recipe,Moisturizers,4,1000,82900,39,39,1
2049393,SEPHORA COLLECTION,False Eyelashes,3.5,301,35500,30,30,1
2049971,Violet Voss,Eye Palettes,4.5,317,27000,30,30,1
2049989,Violet Voss,Eye Palettes,4.5,174,29200,45,45,1
2050060,TOM FORD,Lipstick,4.5,38,17000,55,55,0
2050243,Dior,Eyeliner,4,86,10900,30.5,30.5,0
2050359,Dior,Mascara,3.5,52,1400,29.5,29.5,0
2050367,Dior,Face Brushes,3.5,40,3800,49.5,49.5,0
2051134,KORA Organics,Eye Creams & Treatments,4,329,18800,38,38,1
2051290,Givenchy,Lip Gloss,4,53,8900,30,30,0
2051399,Drybar,Hair,3,9,0,14,14,0
2051811,TOM FORD,Lip Balm & Treatment,3.5,23,3800,55,55,0
2051894,Biossance,Mists & Essences,4.5,52,10900,32,32,1
2051902,Biossance,Face Wash & Cleansers,4,343,23400,30,30,1
2051910,Biossance,Moisturizers,4,459,28600,52,52,1
2051928,Biossance,Eye Creams & Treatments,3.5,496,41900,54,54,1
2051944,Biossance,Face Oils,4.5,268,30800,32,32,1
2052330,DOLCE&GABBANA,Perfume,4.5,106,8600,122,122,0
2052504,Rossano Ferretti Parma,Shampoo,3.5,2,155,49,49,0
2052512,Rossano Ferretti Parma,Hair Masks,3.5,4,389,69,69,0
2052520,Rossano Ferretti Parma,Hair Styling Products,4,5,430,46,46,0
2052546,Versace,Perfume,4,173,15100,92,92,0
2052645,Guerlain,Eye Creams & Treatments,4,8,1100,200,200,0
2052744,NAILS INC.,Nail,4,22,5900,25,25,0
2052876,SEPHORA COLLECTION,False Eyelashes,3.5,85,3500,20,20,1
2052892,SEPHORA COLLECTION,Sponges & Applicators,4,39,5800,9,9,1
2052926,Viktor&Rolf,Perfume,3.5,75,2500,145,145,0
2052934,Viktor&Rolf,Perfume,3.5,13,1400,145,145,0
2052942,Viktor&Rolf,Perfume,4,32,3500,145,145,0
2052959,Viktor&Rolf,Perfume,4.5,39,2200,145,145,0
2052975,Guerlain,Perfume,4,11,896,130,130,0
2053023,Volition Beauty,Blemish & Acne Treatments,3,10,3200,48,48,1
2053114,STELLAR,Lip Gloss,4.5,23,8600,22,22,0
2053122,Jack Black,Value & Gift Sets,5,4,3300,35,57,0
2053155,Kiehl's Since 1851,Face Wash & Cleansers,4,22,3200,30,30,0
2053163,Kiehl's Since 1851,Mists & Essences,4.5,20,5100,45,45,0
2053734,COVER FX,Foundation,4,1000,57600,44,44,1
2053833,stila,Eyeliner,4,269,17200,22,22,0
2053940,philosophy,Bath & Shower,5,4,1100,27,27,0
2053957,philosophy,Bath & Shower,4.5,6,1400,27,27,0
2054153,Dior,Face Primer,4,39,8400,50,50,0
2054260,Versace,Rollerballs & Travel Size,4,7,305,30,30,0
2054286,Armani Beauty,Cologne,4.5,36,1900,100,100,0
2054856,Wander Beauty,Highlighter,4.5,40,3500,34,34,0
2054864,L'Occitane,Body Wash & Shower Gel,4,20,3000,25,25,0
2054914,Bobbi Brown,Eyeliner,4,46,4700,37,37,0
2055044,TOM FORD,Bath & Shower,5,1,153,70,70,0
2055226,IT Cosmetics,Moisturizers,4,250,5900,49.5,49.5,0
2055549,Urban Decay,Lip Gloss,4,461,37300,20,20,0
2055739,SEPHORA COLLECTION,Hair Dryers,4,60,8100,32,32,1
2055754,SEPHORA COLLECTION,Hair Brushes & Combs,2.5,4,520,16,16,1
2055762,SEPHORA COLLECTION,Hair Brushes & Combs,4.5,89,8300,20,20,1
2055770,SEPHORA COLLECTION,Hair Brushes & Combs,3.5,6,1100,18,18,1
2055788,SEPHORA COLLECTION,False Eyelashes,2.5,3,1100,12,12,1
2055861,SEPHORA COLLECTION,Blush,4.5,48,8800,16,16,1
2055986,HUDA BEAUTY,Highlighter,4.5,504,93500,45,45,1
2056067,Origins,Toners,4.5,907,43100,35,35,0
2056075,Origins,Face Serums,4,80,5600,57,57,0
2056083,Tatcha,Sheet Masks,4.5,381,40800,12,12,0
2056208,TOM FORD,Perfume,3.5,94,12200,335,335,0
2056216,SEPHORA COLLECTION,Brush Sets,4.5,44,15400,54,110,1
2056224,SEPHORA COLLECTION,Hair Brushes & Combs,4.5,26,3000,15,15,1
2056463,Smashbox,Mascara,4,1000,11400,21,21,0
2056729,Kopari,Body Lotions & Body Oils,4,722,41200,28,28,0
2056844,Kilian,Rollerballs & Travel Size,4.5,9,3200,195,195,0
2056869,Kilian,Rollerballs & Travel Size,5,4,823,195,195,0
2056885,Kilian,Rollerballs & Travel Size,5,2,1100,195,195,0
2056901,Kilian,Rollerballs & Travel Size,0,0,459,195,195,0
2056927,Kilian,Rollerballs & Travel Size,5,1,750,195,195,0
2056935,Kilian,Perfume,4,42,7300,295,295,0
2056943,Kilian,Rollerballs & Travel Size,4.5,13,4400,195,195,0
2056968,Kilian,Rollerballs & Travel Size,4,1,594,195,195,0
2056984,Kilian,Perfume Gift Sets,5,1,664,195,195,0
2056992,SEPHORA COLLECTION,Brush Cleaners,3,22,6400,14,14,1
2057024,Edible Beauty,Face Wash & Cleansers,4.5,59,2700,47,47,1
2057032,Edible Beauty,Mists & Essences,4.5,33,2800,36,36,1
2057040,Edible Beauty,Face Serums,4.5,160,9600,57,57,1
2057057,Edible Beauty,Moisturizers,4.5,145,3200,47,47,1
2057065,Edible Beauty,Night Creams,4.5,55,3300,48,48,1
2057073,Edible Beauty,Face Oils,4.5,38,3300,57,57,1
2057081,Edible Beauty,Eye Creams & Treatments,4,72,6400,65,65,1
2057495,GLAMGLOW,Face Masks,4,214,33200,59,59,1
2057529,Dr. Dennis Gross Skincare,Face Wash & Cleansers,4.5,248,16200,38,38,0
2057602,LANCER Skincare,Face Oils,4.5,328,3500,80,80,0
2057610,Kiehl's Since 1851,Face Masks,4.5,99,9400,54,54,0
2057628,Kiehl's Since 1851,Mists & Essences,4.5,23,6200,45,45,0
